8523,6942
8578,6955
8579,6944
8570,6954
8565,6954
8556,6943
8524,6946
8560,6943
8544,6945
8539,6945
8575,6944
8521,6953
8525,6953
8548,6949
8539,6953
8520,6938
8544,6953
8520,6945
