0.235303,0.111051,0.124839,0.219661,0.312259,12,1001,898,-1,0.2006226
0,0,0,0,0,-999,1001,411,-1,0
0.408537,0.296012,0.404384,0.29737,0.194821,17,1001,428,-1,0.3202248
0.269307,0.368821,0.256244,0.260899,0.485753,30,1001,209,-1,0.3282048
0,0,0,0,0,-999,1001,135,-1,0
0.425664,0.429898,0.347028,0.332614,0.329969,29,1001,155,-1,0.3730346
0.376202,0.372007,0.375164,0.268951,0.495483,36,1001,229,-1,0.3775614
0,0,0,0,0,-999,1001,168,-1,0
0.453312,0.357611,0.561965,0.573931,0.360805,65,1001,186,-1,0.4615248
0.391777,0.384499,0.392295,0.391594,0.494746,55,1001,248,-1,0.4109822
0.470442,0.547781,0.544483,0.645287,0.517516,72,1001,7,-1,0.5451018
0.68507,0.458329,0.452186,0.664191,0.465174,65,1001,27,-1,0.54499
0.383271,0.695673,0.383266,0.692533,0.590327,87,1001,108,-1,0.549014
0.451083,0.65455,0.983126,0.56598,0.862693,93,1001,124,-1,0.7034864
0.312452,0.42391,0.337719,0.539944,0.456877,88,1001,281,-1,0.4141804
0.551928,0.436053,0.414641,0.52985,0.407648,107,1001,300,-1,0.468024
0.503918,0.715429,0.725639,0.708152,0.420078,105,1001,41,-1,0.6146432
0.733914,0.484171,0.688948,0.456049,0.577516,111,1001,59,-1,0.5881196
0.852119,0.773263,0.74823,0.971182,0.654473,129,1001,638,-1,0.7998534
0.434263,0.637987,0.52844,0.441244,0.572955,127,1001,320,-1,0.5229778
0.61674,0.711574,0.398873,0.613726,0.502319,124,1001,78,-1,0.5686464
0.787621,0.62177,0.626484,0.542876,0.620406,131,1001,96,-1,0.6398314
0.117237,0.120605,0.135759,0.146991,0.134462,11,898,1001,-1,0.1310108
0,0,0,0,0,-999,898,411,-1,0
0.110152,0.234381,0.115866,0.105294,0.11128,7,898,428,-1,0.1353946
0.184414,0.309234,0.205368,0.306215,0.297663,20,898,209,-1,0.2605788
0,0,0,0,0,-999,898,135,-1,0
0.571613,0.250264,0.262243,0.25861,0.349905,19,898,155,-1,0.338527
0.294532,0.200833,0.191159,0.303501,0.402701,26,898,229,-1,0.2785452
0,0,0,0,0,-999,898,168,-1,0
0.380507,0.393318,0.275555,0.497636,0.307341,55,898,186,-1,0.3708714
0.327208,0.345463,0.301791,0.386464,0.281895,45,898,248,-1,0.3285642
0.543703,0.622103,0.497289,0.491893,0.692905,62,898,7,-1,0.5695786
0.38713,0.384149,0.391467,0.487591,0.582445,55,898,27,-1,0.4465564
0.533144,0.518308,0.428099,0.441692,0.619012,77,898,108,-1,0.508051
0.724188,0.496597,0.726218,0.505332,0.614411,83,898,124,-1,0.6133492
0.516893,0.320103,0.339399,0.315309,0.316678,78,898,281,-1,0.3616764
0.342874,0.338197,0.340425,0.565184,0.339064,97,898,300,-1,0.3851488
0.562382,0.75402,0.424675,0.547895,0.473139,95,898,41,-1,0.5524222
0.544456,0.441233,0.584645,0.691122,0.501374,101,898,59,-1,0.552566
1.002214,0.887817,0.466801,0.474407,0.487074,119,898,638,-1,0.6636626
0.286751,0.282842,0.391538,0.361389,0.358479,117,898,320,-1,0.3361998
0.428393,0.418992,0.323971,0.427349,0.326611,114,898,78,-1,0.3850632
0.498596,0.500346,0.390181,0.615699,0.390495,121,898,96,-1,0.4790634
0,0,0,0,0,-999,411,1001,-1,0
0,0,0,0,0,-999,411,898,-1,0
0,0,0,0,0,-999,411,428,-1,0
0.115916,0.110306,0.119003,0.206135,0.119798,12,411,209,-1,0.1342316
0,0,0,0,0,-999,411,135,-1,0
0.190479,0.433651,0.194803,0.19015,0.305959,20,411,155,-1,0.2630084
0.260399,0.131594,0.232644,0.256607,0.135957,32,411,229,-1,0.2034402
0,0,0,0,0,-999,411,168,-1,0
0.216037,0.324384,0.325434,0.420126,0.220224,61,411,186,-1,0.301241
0.14191,0.132861,0.143529,0.246639,0.230887,51,411,248,-1,0.1791652
0.613108,0.447483,0.53529,0.516967,0.302757,68,411,7,-1,0.483121
0.215499,0.231536,0.325189,0.327449,0.21906,61,411,27,-1,0.2637466
0.238056,0.229731,0.230723,0.231621,0.558165,83,411,108,-1,0.2976592
0.506769,0.414694,0.30722,0.524138,0.312486,89,411,124,-1,0.4130614
0.155571,0.270445,0.153608,0.15843,0.264724,84,411,281,-1,0.2005556
0.166976,0.174211,0.169611,0.172477,0.282638,103,411,300,-1,0.1931826
0.351331,0.247743,0.361935,0.361238,0.356773,101,411,41,-1,0.335804
0.433574,0.521964,0.422696,0.323739,0.328512,107,411,59,-1,0.406097
0.452112,0.567956,0.428396,0.611345,0.508644,125,411,638,-1,0.5136906
0.27495,0.186081,0.276632,0.179921,0.178955,123,411,320,-1,0.2193078
0.254841,0.264628,0.363962,0.256577,0.50189,120,411,78,-1,0.3283796
0.335719,0.347021,0.383614,0.370651,0.319814,127,411,96,-1,0.3513638
0.296059,0.181706,0.1962,0.411727,0.297294,17,428,1001,-1,0.2765972
0.107763,0.123906,0.117381,0.107336,0.122294,7,428,898,-1,0.115736
0,0,0,0,0,-999,428,411,-1,0
0.11753,0.233349,0.120483,0.114224,0.111618,13,428,209,-1,0.1394408
0,0,0,0,0,-999,428,135,-1,0
0.179984,0.389548,0.295056,0.281361,0.287299,12,428,155,-1,0.2866496
0.225389,0.113819,0.127144,0.122303,0.112663,19,428,229,-1,0.1402636
0,0,0,0,0,-999,428,168,-1,0
0.203543,0.218877,0.205824,0.2305,0.333075,48,428,186,-1,0.2383638
0.141077,0.155545,0.146255,0.143381,0.137569,38,428,248,-1,0.1447654
0.506031,0.483181,0.506093,0.391299,0.387812,55,428,7,-1,0.4548832
0.306438,0.211036,0.225559,0.208218,0.200054,48,428,27,-1,0.230261
0.217378,0.370906,0.380323,0.238826,0.236726,70,428,108,-1,0.2888318
0.305991,0.624822,0.415108,0.317868,0.395444,76,428,124,-1,0.4118466
0.283113,0.373389,0.259334,0.148304,0.158391,71,428,281,-1,0.2445062
0.159809,0.26727,0.1669,0.266755,0.174096,90,428,300,-1,0.206966
0.233602,0.230498,0.277688,0.357066,0.354693,88,428,41,-1,0.2907094
